場號,部門,客戶代碼,銷售別,銷售日期,實售總頭數,合計市場磅重,實售總金額,銷售廠號,異動日期,建檔者日期,豬類
98,30,A003,40,2016-04-15,9,899,46748000,98,2016-04-15,2016-04-15,44
98,30,A006,40,2016-04-18,4,416,21632000,98,2016-04-19,2016-04-19,44
98,30,A004,40,2016-04-18,1,102,5304000,98,2016-04-19,2016-04-19,44
98,30,A003,40,2016-04-18,2,208,10816000,98,2016-04-19,2016-04-19,44
98,30,A005,40,2016-04-18,3,301,15652000,98,2016-04-19,2016-04-19,44
98,30,A902,41,2016-04-19,7,1480,49003000,98,2016-04-20,2016-04-20,46
98,30,A001,40,2016-04-19,1,99,5148000,98,2016-04-20,2016-04-20,44
98,30,A048,40,2016-04-20,9,901,46852000,98,2016-04-20,2016-04-20,44
98,30,A902,41,2016-04-21,1,175,5950000,98,2016-04-21,2016-04-21,46
98,30,A001,40,2016-04-21,1,103,5407500,98,2016-04-21,2016-04-21,44
98,30,A048,40,2016-04-21,17,1716,90090000,98,2016-04-21,2016-04-21,44
98,30,A048,40,2016-04-22,2,204,10710000,98,2016-04-22,2016-04-22,44
98,30,A900,41,2016-04-22,1,63,2976750,98,2016-04-22,2016-04-22,44
98,30,A008,40,2016-04-23,3,305,16317500,98,2016-04-25,2016-04-25,44
98,30,A048,40,2016-04-23,12,1206,64521000,98,2016-04-25,2016-04-25,44
98,30,A099,40,2016-04-23,6,587,31404500,98,2016-04-25,2016-04-25,44
98,30,A902,41,2016-04-23,2,291,9894000,98,2016-04-25,2016-04-25,46
98,30,A902,41,2016-04-26,5,1087,37122000,98,2016-04-26,2016-04-26,46
98,30,A004,40,2016-04-26,1,95,5082500,98,2016-04-26,2016-04-26,44
98,30,A099,40,2016-04-26,8,813,43495500,98,2016-04-26,2016-04-26,44
98,30,A902,41,2016-04-27,2,306,12761400,98,2016-04-27,2016-04-27,46
98,30,A001,40,2016-04-27,2,191,10218500,98,2016-04-28,2016-04-28,44
98,30,A008,40,2016-04-27,1,90,4815000,98,2016-04-28,2016-04-28,44
98,30,A005,40,2016-04-27,3,300,16050000,98,2016-04-28,2016-04-28,44
98,30,A003,40,2016-04-27,3,293,15675500,98,2016-04-28,2016-04-28,44
98,30,A004,40,2016-04-27,3,297,15889500,98,2016-04-28,2016-04-28,44
98,30,A099,40,2016-04-27,8,806,43121000,98,2016-04-28,2016-04-28,44
98,30,A005,40,2016-04-28,2,204,11118000,98,2016-04-28,2016-04-28,44
98,30,A003,40,2016-04-28,3,314,17113000,98,2016-04-28,2016-04-28,44
98,30,A011,40,2016-04-28,71,8193,438325500,98,2016-04-28,2016-04-28,44
98,30,A902,41,2016-04-28,17,1995,104105500,98,2016-04-28,2016-04-28,46
98,30,A902,41,2016-04-29,1,153,5355000,98,2016-04-29,2016-04-29,46
98,30,A053,40,2016-04-29,6,570,31065000,98,2016-05-02,2016-05-02,44
98,30,A008,40,2016-04-29,3,289,15750500,98,2016-05-02,2016-05-02,44
98,30,A027,40,2016-04-29,13,1341,73084500,98,2016-05-02,2016-05-02,44
98,30,A012,40,2016-04-29,3,309,16840500,98,2016-05-02,2016-05-02,44
98,30,A002,40,2016-04-29,6,608,33136000,98,2016-05-02,2016-05-02,44
98,30,A005,40,2016-04-29,8,801,43654500,98,2016-05-02,2016-05-02,44
98,30,A003,40,2016-04-29,8,774,42183000,98,2016-05-02,2016-05-02,44
98,30,A005,40,2016-05-03,2,197,10638000,98,2016-05-04,2016-05-04,44
98,30,A099,40,2016-05-03,8,832,44928000,98,2016-05-04,2016-05-04,44
98,30,A902,41,2016-05-04,8,1713,58242000,98,2016-05-04,2016-05-04,46
98,30,A004,40,2016-05-04,3,283,15282000,98,2016-05-05,2016-05-05,44
98,30,A006,40,2016-05-04,8,826,44604000,98,2016-05-05,2016-05-05,44
98,30,A005,40,2016-05-04,3,300,16200000,98,2016-05-05,2016-05-05,44
98,30,A902,41,2016-05-05,1,141,4935000,98,2016-05-05,2016-05-05,46
98,30,A099,40,2016-05-05,7,684,36936000,98,2016-05-06,2016-05-06,44
98,30,A099,40,2016-05-06,4,423,22842000,98,2016-05-06,2016-05-06,44
98,30,A025,40,2016-05-06,10,973,52542000,98,2016-05-06,2016-05-06,44
98,30,A038,40,2016-05-06,6,595,32130000,98,2016-05-06,2016-05-06,44
98,30,A900,41,2016-05-06,1,58,2818800,98,2016-05-07,2016-05-07,44
98,30,A902,41,2016-05-07,1,142,6901200,98,2016-05-07,2016-05-07,46
98,30,A099,40,2016-05-07,9,958,51732000,98,2016-05-07,2016-05-07,44
98,30,A099,40,2016-05-09,9,949,51246000,98,2016-05-10,2016-05-10,44
98,30,A902,41,2016-05-10,8,1816,61744000,98,2016-05-10,2016-05-10,46
98,30,A004,40,2016-05-10,2,205,11070000,98,2016-05-12,2016-05-12,44
98,30,A005,40,2016-05-10,3,282,15228000,98,2016-05-12,2016-05-12,44
98,30,A003,40,2016-05-10,3,305,16470000,98,2016-05-12,2016-05-12,44
98,30,A099,40,2016-05-10,9,939,50706000,98,2016-05-12,2016-05-12,44
98,30,A099,40,2016-05-11,23,2286,123444000,98,2016-05-12,2016-05-12,44
98,30,A008,40,2016-05-11,2,190,10260000,98,2016-05-12,2016-05-12,44
98,30,A003,40,2016-05-11,3,299,16146000,98,2016-05-12,2016-05-12,44
98,30,A005,40,2016-05-11,3,296,15984000,98,2016-05-12,2016-05-12,44
98,30,A005,40,2016-05-12,3,302,16157000,98,2016-05-13,2016-05-13,44
98,30,A099,40,2016-05-12,9,883,47240500,98,2016-05-13,2016-05-13,44
98,30,A002,40,2016-05-13,7,702,37557000,98,2016-05-13,2016-05-13,44
98,30,A001,40,2016-05-14,4,381,20002500,98,2016-05-16,2016-05-16,44
98,30,A008,40,2016-05-14,2,203,10657500,98,2016-05-16,2016-05-16,44
98,30,A003,40,2016-05-14,7,664,34860000,98,2016-05-16,2016-05-16,44
98,30,A005,40,2016-05-14,7,694,36435000,98,2016-05-16,2016-05-16,44
98,30,A004,40,2016-05-14,4,365,19162500,98,2016-05-16,2016-05-16,44
98,30,A099,40,2016-05-14,9,884,46410000,98,2016-05-16,2016-05-16,44
98,30,A902,41,2016-05-16,1,111,3885000,98,2016-05-17,2016-05-17,46
98,30,A031,40,2016-05-16,7,669,34453500,98,2016-05-17,2016-05-17,44
98,30,A099,40,2016-05-16,6,593,30539500,98,2016-05-17,2016-05-17,44
98,30,A003,40,2016-05-16,3,302,15553000,98,2016-05-17,2016-05-17,44
98,30,A008,40,2016-05-16,2,182,9373000,98,2016-05-17,2016-05-17,44
98,30,A902,41,2016-05-17,11,2286,75438000,98,2016-05-18,2016-05-18,46
98,30,A003,40,2016-05-17,1,98,5047000,98,2016-05-18,2016-05-18,44
98,30,A016,40,2016-05-17,8,777,40015500,98,2016-05-18,2016-05-18,44
98,30,A099,40,2016-05-17,6,593,30539500,98,2016-05-18,2016-05-18,44
98,30,A031,40,2016-05-18,4,399,20748000,98,2016-05-18,2016-05-18,44
98,30,A003,40,2016-05-18,3,295,15340000,98,2016-05-18,2016-05-18,44
98,30,A005,40,2016-05-18,3,325,16900000,98,2016-05-18,2016-05-18,44
98,30,A008,40,2016-05-18,2,192,9984000,98,2016-05-18,2016-05-18,44
98,30,A099,40,2016-05-18,6,589,30628000,98,2016-05-18,2016-05-18,44
98,30,A902,41,2016-05-19,1,112,3808000,98,2016-05-19,2016-05-19,46
98,30,A004,40,2016-05-19,2,189,9828000,98,2016-05-19,2016-05-19,44
98,30,A005,40,2016-05-19,3,300,15600000,98,2016-05-19,2016-05-19,44
98,30,A003,40,2016-05-19,3,282,14664000,98,2016-05-19,2016-05-19,44
98,30,A099,40,2016-05-19,7,663,34476000,98,2016-05-19,2016-05-19,44
98,30,A902,41,2016-05-20,1,133,4522000,98,2016-05-20,2016-05-20,46
98,30,A009,40,2016-05-20,1,96,4992000,98,2016-05-20,2016-05-20,44
98,30,A004,40,2016-05-20,2,187,9724000,98,2016-05-20,2016-05-20,44
98,30,A005,40,2016-05-20,1,102,5304000,98,2016-05-20,2016-05-20,44
98,30,A005,40,2016-05-21,6,585,29835000,98,2016-05-21,2016-05-21,44
98,30,A003,40,2016-05-21,3,289,14739000,98,2016-05-21,2016-05-21,44
98,30,A031,40,2016-05-21,12,1200,62400000,98,2016-05-21,2016-05-21,44
98,30,A900,41,2016-05-21,1,71,3403740,98,2016-05-21,2016-05-21,44
98,30,A902,41,2016-05-23,1,133,4522000,98,2016-05-23,2016-05-23,46
98,30,A001,40,2016-05-23,1,80,4080000,98,2016-05-23,2016-05-23,44
98,30,A031,40,2016-05-23,2,198,10098000,98,2016-05-23,2016-05-23,44
98,30,A003,40,2016-05-23,3,300,15300000,98,2016-05-23,2016-05-23,44
98,30,A005,40,2016-05-23,3,321,16371000,98,2016-05-23,2016-05-23,44
98,30,A902,41,2016-05-24,12,2622,89148000,98,2016-05-25,2016-05-25,46
98,30,A012,40,2016-05-24,2,192,9792000,98,2016-05-25,2016-05-25,44
98,30,A008,40,2016-05-24,2,194,9894000,98,2016-05-25,2016-05-25,44
98,30,A003,40,2016-05-24,3,315,16065000,98,2016-05-25,2016-05-25,44
98,30,A005,40,2016-05-24,2,207,10557000,98,2016-05-25,2016-05-25,44
98,30,A031,40,2016-05-24,8,835,42585000,98,2016-05-25,2016-05-25,44
98,30,A900,41,2016-05-24,1,48,2080800,98,2016-05-25,2016-05-25,44
98,30,A902,41,2016-05-25,1,156,5460000,98,2016-05-25,2016-05-25,46
98,30,A031,40,2016-05-25,6,708,36108000,98,2016-05-25,2016-05-25,44
98,30,A005,40,2016-05-25,3,329,16779000,98,2016-05-25,2016-05-25,44
98,30,A003,40,2016-05-25,3,326,16626000,98,2016-05-25,2016-05-25,44
98,30,A012,40,2016-05-25,3,330,16830000,98,2016-05-25,2016-05-25,44
98,30,A902,41,2016-05-26,2,327,11445000,98,2016-05-26,2016-05-26,46
98,30,A004,40,2016-05-26,3,310,15810000,98,2016-05-26,2016-05-26,44
98,30,A012,40,2016-05-26,2,197,10047000,98,2016-05-26,2016-05-26,44
98,30,A003,40,2016-05-26,4,407,20757000,98,2016-05-26,2016-05-26,44
98,30,A005,40,2016-05-26,3,312,15912000,98,2016-05-26,2016-05-26,44
98,30,A008,40,2016-05-26,2,190,9690000,98,2016-05-26,2016-05-26,44
98,30,A031,40,2016-05-26,7,730,37230000,98,2016-05-26,2016-05-26,44
98,30,A001,40,2016-05-27,1,107,5457000,98,2016-05-27,2016-05-27,44
98,30,A099,40,2016-05-27,3,310,15810000,98,2016-05-27,2016-05-27,44
98,30,A002,40,2016-05-27,15,1564,79764000,98,2016-05-27,2016-05-27,44
98,30,A012,40,2016-05-27,6,645,32895000,98,2016-05-27,2016-05-27,44
98,30,A004,40,2016-05-27,4,409,20859000,98,2016-05-27,2016-05-27,44
98,30,A005,40,2016-05-27,3,309,15759000,98,2016-05-27,2016-05-27,44
98,30,A003,40,2016-05-27,3,316,16116000,98,2016-05-27,2016-05-27,44
98,30,A031,40,2016-05-27,7,726,37026000,98,2016-05-27,2016-05-27,44
98,30,A099,40,2016-05-27,6,611,31161000,98,2016-05-27,2016-05-27,44
98,30,A902,41,2016-05-28,1,144,6609600,98,2016-05-28,2016-05-28,46
98,30,A006,40,2016-05-28,5,506,25806000,98,2016-05-28,2016-05-28,44
98,30,A027,40,2016-05-28,7,712,36312000,98,2016-05-28,2016-05-28,44
98,30,A008,40,2016-05-28,3,302,15402000,98,2016-05-28,2016-05-28,44
98,30,A031,40,2016-05-28,15,1531,78081000,98,2016-05-28,2016-05-28,44
98,30,A003,40,2016-05-28,7,710,36210000,98,2016-05-28,2016-05-28,44
98,30,A005,40,2016-05-28,6,603,30753000,98,2016-05-28,2016-05-28,44
98,30,A027,40,2016-05-30,7,705,35955000,98,2016-05-31,2016-05-31,44
98,30,A031,40,2016-05-30,8,800,40800000,98,2016-05-31,2016-05-31,44
98,30,A005,40,2016-05-30,3,297,15147000,98,2016-05-31,2016-05-31,44
98,30,A003,40,2016-05-30,3,316,16116000,98,2016-05-31,2016-05-31,44
98,30,A002,40,2016-05-30,11,1118,57018000,98,2016-05-31,2016-05-31,44
98,30,A099,40,2016-05-30,7,713,36363000,98,2016-05-31,2016-05-31,44
98,30,A902,41,2016-05-31,8,1714,58276000,98,2016-06-01,2016-06-01,46
98,30,A099,40,2016-05-31,17,1680,85680000,98,2016-06-01,2016-06-01,44
98,30,A902,41,2016-06-01,1,194,6790000,98,2016-06-01,2016-06-01,46
98,30,A027,40,2016-06-01,14,1428,72828000,98,2016-06-01,2016-06-01,44
98,30,A003,40,2016-06-01,3,295,15045000,98,2016-06-01,2016-06-01,44
98,30,A005,40,2016-06-01,3,299,15249000,98,2016-06-01,2016-06-01,44
98,30,A099,40,2016-06-02,5,516,26316000,98,2016-06-02,2016-06-02,44
98,30,A003,40,2016-06-02,3,303,15453000,98,2016-06-02,2016-06-02,44
98,30,A005,40,2016-06-02,3,300,15300000,98,2016-06-02,2016-06-02,44
98,30,A004,40,2016-06-02,3,309,15759000,98,2016-06-02,2016-06-02,44
98,30,A012,40,2016-06-02,2,208,10608000,98,2016-06-02,2016-06-02,44
98,30,A900,41,2016-06-02,2,256,11750400,98,2016-06-03,2016-06-03,44
98,30,A900,41,2016-06-02,2,285,12354750,98,2016-06-03,2016-06-03,44
98,30,A004,40,2016-06-03,1,100,5100000,98,2016-06-03,2016-06-03,44
98,30,A008,40,2016-06-03,2,210,10710000,98,2016-06-03,2016-06-03,44
98,30,A005,40,2016-06-03,2,209,10659000,98,2016-06-03,2016-06-03,44
98,30,A003,40,2016-06-03,2,209,10659000,98,2016-06-03,2016-06-03,44
98,30,A016,40,2016-06-03,6,641,32691000,98,2016-06-03,2016-06-03,44
98,30,A900,41,2016-06-03,1,37,1434120,98,2016-06-03,2016-06-03,44
98,30,A900,41,2016-06-03,16,2135,92552250,98,2016-06-03,2016-06-03,44
98,30,A900,41,2016-06-03,13,1605,73669500,98,2016-06-03,2016-06-03,44
98,30,A902,41,2016-06-04,1,201,7035000,98,2016-06-06,2016-06-06,46
98,30,A001,40,2016-06-04,11,1085,54250000,98,2016-06-06,2016-06-06,44
98,30,A004,40,2016-06-04,4,414,20700000,98,2016-06-06,2016-06-06,44
98,30,A012,40,2016-06-04,3,311,15550000,98,2016-06-06,2016-06-06,44
98,30,A008,40,2016-06-04,2,216,10800000,98,2016-06-06,2016-06-06,44
98,30,A099,40,2016-06-04,8,853,42650000,98,2016-06-06,2016-06-06,44
98,30,A900,41,2016-06-04,6,774,32895000,98,2016-06-06,2016-06-06,44
98,30,A900,41,2016-06-04,5,600,27000000,98,2016-06-06,2016-06-06,44
98,30,A902,41,2016-06-06,1,130,4550000,98,2016-06-07,2016-06-07,46
98,30,A012,40,2016-06-06,2,201,10050000,98,2016-06-07,2016-06-07,44
98,30,A027,40,2016-06-06,16,1628,81400000,98,2016-06-07,2016-06-07,44
98,30,A099,40,2016-06-06,2,218,10900000,98,2016-06-07,2016-06-07,44
98,30,A003,40,2016-06-06,2,205,10250000,98,2016-06-07,2016-06-07,44
98,30,A900,41,2016-06-06,9,1105,46962500,98,2016-06-07,2016-06-07,44
98,30,A902,41,2016-06-07,6,1325,43890000,98,2016-06-07,2016-06-07,46
98,30,A004,40,2016-06-07,1,101,5050000,98,2016-06-07,2016-06-07,44
98,30,A012,40,2016-06-07,2,198,9900000,98,2016-06-07,2016-06-07,44
98,30,A003,40,2016-06-07,1,94,4700000,98,2016-06-07,2016-06-07,44
98,30,A099,40,2016-06-07,1,101,5050000,98,2016-06-07,2016-06-07,44
98,30,A900,41,2016-06-07,6,733,31152500,98,2016-06-07,2016-06-07,44
98,30,A902,41,2016-06-08,2,330,11220000,98,2016-06-09,2016-06-09,46
98,30,A001,40,2016-06-08,2,209,10450000,98,2016-06-09,2016-06-09,44
98,30,A009,40,2016-06-08,3,333,16650000,98,2016-06-09,2016-06-09,44
98,30,A053,40,2016-06-08,5,513,25650000,98,2016-06-09,2016-06-09,44
98,30,A008,40,2016-06-08,4,389,19450000,98,2016-06-09,2016-06-09,44
98,30,A004,40,2016-06-08,2,210,10500000,98,2016-06-09,2016-06-09,44
98,30,A012,40,2016-06-08,2,199,9950000,98,2016-06-09,2016-06-09,44
98,30,A005,40,2016-06-08,1,101,5050000,98,2016-06-09,2016-06-09,44
98,30,A003,40,2016-06-08,1,102,5100000,98,2016-06-09,2016-06-09,44
98,30,A900,41,2016-06-08,9,1119,47557500,98,2016-06-09,2016-06-09,44
98,30,A902,41,2016-06-09,1,150,6750000,98,2016-06-09,2016-06-09,46
98,30,A012,40,2016-06-09,1,100,5000000,98,2016-06-09,2016-06-09,44
98,30,A027,40,2016-06-09,10,1020,51000000,98,2016-06-09,2016-06-09,44
98,30,A005,40,2016-06-09,2,194,9700000,98,2016-06-09,2016-06-09,44
98,30,A003,40,2016-06-09,2,202,10100000,98,2016-06-09,2016-06-09,44
98,30,A008,40,2016-06-09,4,404,20200000,98,2016-06-09,2016-06-09,44
98,30,A900,41,2016-06-09,1,130,5850000,98,2016-06-09,2016-06-09,44
98,30,A900,41,2016-06-09,1,40,1700000,98,2016-06-09,2016-06-09,44
98,30,A009,40,2016-06-10,1,111,5550000,98,2016-06-10,2016-06-10,44
98,30,A004,40,2016-06-10,3,330,16500000,98,2016-06-10,2016-06-10,44
98,30,A012,40,2016-06-10,2,195,9750000,98,2016-06-10,2016-06-10,44
98,30,A005,40,2016-06-10,1,110,5500000,98,2016-06-10,2016-06-10,44
98,30,A003,40,2016-06-10,2,215,10750000,98,2016-06-10,2016-06-10,44
98,30,A016,40,2016-06-10,4,395,19750000,98,2016-06-10,2016-06-10,44
98,30,A902,41,2016-06-11,1,172,5848000,98,2016-06-13,2016-06-13,46
98,30,A012,40,2016-06-11,1,103,5150000,98,2016-06-13,2016-06-13,44
98,30,A027,40,2016-06-11,14,1465,73250000,98,2016-06-13,2016-06-13,44
98,30,A005,40,2016-06-11,4,422,21100000,98,2016-06-13,2016-06-13,44
98,30,A003,40,2016-06-11,4,405,20250000,98,2016-06-13,2016-06-13,44
98,30,A008,40,2016-06-11,2,207,10350000,98,2016-06-13,2016-06-13,44
98,30,A900,41,2016-06-11,2,243,10327500,98,2016-06-13,2016-06-13,44
98,30,A902,41,2016-06-13,1,162,5508000,98,2016-06-14,2016-06-14,46
98,30,A001,40,2016-06-13,5,529,26450000,98,2016-06-14,2016-06-14,44
98,30,A009,40,2016-06-13,3,309,15450000,98,2016-06-14,2016-06-14,44
98,30,A005,40,2016-06-13,2,211,10550000,98,2016-06-14,2016-06-14,44
98,30,A003,40,2016-06-13,2,206,10300000,98,2016-06-14,2016-06-14,44
98,30,A004,40,2016-06-13,2,205,10250000,98,2016-06-14,2016-06-14,44
98,30,A012,40,2016-06-13,2,197,9850000,98,2016-06-14,2016-06-14,44
98,30,A900,41,2016-06-13,19,2300,97750000,98,2016-06-14,2016-06-14,44
98,30,A902,41,2016-06-14,6,1417,46052500,98,2016-06-15,2016-06-15,46
98,30,A001,40,2016-06-14,5,495,24750000,98,2016-06-15,2016-06-15,44
98,30,A009,40,2016-06-14,3,314,15700000,98,2016-06-15,2016-06-15,44
98,30,A008,40,2016-06-14,2,196,9800000,98,2016-06-15,2016-06-15,44
98,30,A005,40,2016-06-14,2,214,10700000,98,2016-06-15,2016-06-15,44
98,30,A003,40,2016-06-14,2,207,10350000,98,2016-06-15,2016-06-15,44
98,30,A012,40,2016-06-14,2,189,9450000,98,2016-06-15,2016-06-15,44
98,30,A004,40,2016-06-14,2,209,10450000,98,2016-06-15,2016-06-15,44
98,30,A900,41,2016-06-14,2,238,10115000,98,2016-06-15,2016-06-15,44
98,30,A902,41,2016-06-15,1,125,5625000,98,2016-06-16,2016-06-16,46
98,30,A002,40,2016-06-15,3,320,16000000,98,2016-06-16,2016-06-16,44
98,30,A016,40,2016-06-15,4,425,21250000,98,2016-06-16,2016-06-16,44
98,30,A901,41,2016-06-16,1,223,5575000,98,2016-06-16,2016-06-16,45
98,30,A001,40,2016-06-16,10,1047,52350000,98,2016-06-16,2016-06-16,44
98,30,A008,40,2016-06-16,2,200,10000000,98,2016-06-16,2016-06-16,44
98,30,A004,40,2016-06-16,3,320,16000000,98,2016-06-16,2016-06-16,44
98,30,A012,40,2016-06-16,2,206,10300000,98,2016-06-16,2016-06-16,44
98,30,A003,40,2016-06-16,3,303,15150000,98,2016-06-16,2016-06-16,44
98,30,A005,40,2016-06-16,3,321,16050000,98,2016-06-16,2016-06-16,44
98,30,A900,41,2016-06-16,10,1135,48237500,98,2016-06-16,2016-06-16,44
98,30,A003,40,2016-06-17,3,305,14945000,98,2016-06-17,2016-06-17,44
98,30,A005,40,2016-06-17,1,105,5145000,98,2016-06-17,2016-06-17,44
98,30,A004,40,2016-06-17,3,326,15974000,98,2016-06-17,2016-06-17,44
98,30,A012,40,2016-06-17,2,196,9604000,98,2016-06-17,2016-06-17,44
98,30,A016,40,2016-06-17,6,616,30184000,98,2016-06-17,2016-06-17,44
98,30,A001,40,2016-06-18,2,225,10800000,98,2016-06-18,2016-06-18,44
98,30,A012,40,2016-06-18,5,520,24960000,98,2016-06-18,2016-06-18,44
98,30,A003,40,2016-06-18,6,637,30576000,98,2016-06-18,2016-06-18,44
98,30,A005,40,2016-06-18,6,632,30336000,98,2016-06-18,2016-06-18,44
98,30,A004,40,2016-06-18,7,753,36144000,98,2016-06-18,2016-06-18,44
98,30,A008,40,2016-06-18,4,389,18672000,98,2016-06-18,2016-06-18,44
98,30,A008,40,2016-06-20,2,212,9964000,98,2016-06-20,2016-06-20,44
98,30,A003,40,2016-06-20,3,326,15322000,98,2016-06-20,2016-06-20,44
98,30,A005,40,2016-06-20,2,207,9729000,98,2016-06-20,2016-06-20,44
98,30,A004,40,2016-06-20,3,316,14852000,98,2016-06-20,2016-06-20,44
98,30,A012,40,2016-06-20,4,423,19881000,98,2016-06-20,2016-06-20,44
98,30,A902,41,2016-06-21,10,1910,60165000,98,2016-06-21,2016-06-21,46
98,30,A002,40,2016-06-21,8,860,39560000,98,2016-06-21,2016-06-21,44
98,30,A012,40,2016-06-21,8,849,39054000,98,2016-06-21,2016-06-21,44
98,30,A004,40,2016-06-21,3,320,14720000,98,2016-06-21,2016-06-21,44
98,30,A003,40,2016-06-21,3,316,14536000,98,2016-06-21,2016-06-21,44
98,30,A005,40,2016-06-21,3,325,14950000,98,2016-06-21,2016-06-21,44
98,30,A003,40,2016-06-22,3,319,14674000,98,2016-06-22,2016-06-22,44
98,30,A005,40,2016-06-22,3,327,15042000,98,2016-06-22,2016-06-22,44
98,30,A004,40,2016-06-22,2,215,9890000,98,2016-06-22,2016-06-22,44
98,30,A012,40,2016-06-22,2,209,9614000,98,2016-06-22,2016-06-22,44
98,30,A001,40,2016-06-23,5,541,24886000,98,2016-06-23,2016-06-23,44
98,30,A009,40,2016-06-23,4,424,19504000,98,2016-06-23,2016-06-23,44
98,30,A007,40,2016-06-23,1,112,5152000,98,2016-06-23,2016-06-23,44
98,30,A010,40,2016-06-23,10,1073,49358000,98,2016-06-23,2016-06-23,44
98,30,A004,40,2016-06-23,3,325,14950000,98,2016-06-23,2016-06-23,44
98,30,A012,40,2016-06-23,6,638,29348000,98,2016-06-23,2016-06-23,44
98,30,A005,40,2016-06-23,2,220,10120000,98,2016-06-23,2016-06-23,44
98,30,A003,40,2016-06-23,3,330,15180000,98,2016-06-23,2016-06-23,44
98,30,A900,41,2016-06-23,6,650,28275000,98,2016-06-23,2016-06-23,44
98,30,A003,40,2016-06-24,3,315,14490000,98,2016-06-24,2016-06-24,44
98,30,A005,40,2016-06-24,3,310,14260000,98,2016-06-24,2016-06-24,44
98,30,A902,41,2016-06-25,2,282,11674800,98,2016-06-25,2016-06-25,46
98,30,A001,40,2016-06-25,4,421,19366000,98,2016-06-25,2016-06-25,44
98,30,A003,40,2016-06-25,2,210,9660000,98,2016-06-25,2016-06-25,44
98,30,A005,40,2016-06-25,1,101,4646000,98,2016-06-25,2016-06-25,44
98,30,A008,40,2016-06-25,4,409,18814000,98,2016-06-25,2016-06-25,44
98,30,A027,40,2016-06-25,13,1353,62238000,98,2016-06-25,2016-06-25,44
98,30,A012,40,2016-06-25,4,416,19136000,98,2016-06-25,2016-06-25,44
98,30,A900,41,2016-06-25,8,868,36456000,98,2016-06-25,2016-06-25,44
98,30,A900,41,2016-06-27,10,1096,46032000,98,2016-06-27,2016-06-27,44
98,30,A006,40,2016-06-27,10,1073,48285000,98,2016-06-27,2016-06-27,44
98,30,A008,40,2016-06-27,2,203,9135000,98,2016-06-27,2016-06-27,44
98,30,A027,40,2016-06-27,13,1354,60930000,98,2016-06-27,2016-06-27,44
98,30,A002,40,2016-06-27,10,1006,45270000,98,2016-06-27,2016-06-27,44
98,30,A012,40,2016-06-27,8,810,36450000,98,2016-06-27,2016-06-27,44
98,30,A019,40,2016-06-27,1,106,4770000,98,2016-06-27,2016-06-27,44
98,30,A003,40,2016-06-27,3,322,14490000,98,2016-06-27,2016-06-27,44
98,30,A005,40,2016-06-27,3,319,14355000,98,2016-06-27,2016-06-27,44
98,30,A902,41,2016-06-28,12,2480,76880000,98,2016-06-28,2016-06-28,46
98,30,A900,41,2016-06-28,2,260,10530000,98,2016-06-28,2016-06-28,44
98,30,A003,40,2016-06-28,3,317,14265000,98,2016-06-28,2016-06-28,44
98,30,A005,40,2016-06-28,3,314,14130000,98,2016-06-28,2016-06-28,44
98,30,A900,41,2016-06-29,2,260,10296000,98,2016-06-29,2016-06-29,44
98,30,A042,40,2016-06-29,16,1657,72908000,98,2016-06-29,2016-06-29,44
98,30,A002,40,2016-06-29,8,842,37048000,98,2016-06-29,2016-06-29,44
98,30,A027,40,2016-06-29,15,1590,69960000,98,2016-06-29,2016-06-29,44
98,30,A016,40,2016-06-29,4,425,18700000,98,2016-06-29,2016-06-29,44
98,30,A003,40,2016-06-29,3,316,13904000,98,2016-06-29,2016-06-29,44
98,30,A005,40,2016-06-29,3,314,13816000,98,2016-06-29,2016-06-29,44
98,30,A037,40,2016-06-29,7,757,33308000,98,2016-06-29,2016-06-29,44
98,30,A900,41,2016-06-30,2,275,10890000,98,2016-06-30,2016-06-30,44
98,30,A004,40,2016-06-30,1,108,4752000,98,2016-06-30,2016-06-30,44
98,30,A019,40,2016-06-30,1,112,4928000,98,2016-06-30,2016-06-30,44
98,30,A099,40,2016-06-30,16,1721,75724000,98,2016-06-30,2016-06-30,44
98,30,A008,40,2016-06-30,2,201,8844000,98,2016-06-30,2016-06-30,44
98,30,A002,40,2016-06-30,8,841,37004000,98,2016-06-30,2016-06-30,44
98,30,A037,40,2016-06-30,7,735,32340000,98,2016-06-30,2016-06-30,44
98,30,A099,40,2016-06-30,10,1060,46640000,98,2016-06-30,2016-06-30,44
98,30,A053,40,2016-06-30,3,306,13464000,98,2016-06-30,2016-06-30,44
98,30,A099,40,2016-06-30,17,1782,78408000,98,2016-06-30,2016-06-30,44
98,30,A902,41,2016-07-01,1,140,5544000,98,2016-07-02,2016-07-02,46
98,30,A041,40,2016-07-01,12,1288,56672000,98,2016-07-02,2016-07-02,44
98,30,A042,40,2016-07-01,23,2407,105908000,98,2016-07-02,2016-07-02,44
98,30,A022,40,2016-07-01,9,969,42636000,98,2016-07-02,2016-07-02,44
98,30,A008,40,2016-07-01,2,216,9504000,98,2016-07-02,2016-07-02,44
98,30,A003,40,2016-07-01,3,318,13992000,98,2016-07-02,2016-07-02,44
98,30,A005,40,2016-07-01,3,320,14080000,98,2016-07-02,2016-07-02,44
98,30,A099,40,2016-07-01,12,1273,56012000,98,2016-07-02,2016-07-02,44
98,30,A902,41,2016-07-02,2,279,11048400,98,2016-07-02,2016-07-02,46
